;x;y;coin;label
158;15.091005;-4.54436;19529;0
159;3.7179646;-12.631407000000001;4580;2
160;13.29333;1.2314493999999998;10876;0
161;10.463979;0.28433459999999994;2378;0
162;3.4862258;-12.649317;4564;2
163;12.079792999999999;-14.524885000000001;20409;2
164;12.986898;2.151741;14285;0
165;11.625744000000001;0.51303166;20752;0
166;0.9404241;1.1690573;2116;0
167;10.40287;0.39376006;2395;0
168;13.129001;2.3924222;8487;0
169;-10.228264999999999;5.2007117;21833;1
170;-5.744488;8.958684;33220;1
171;13.417303;4.076661;8023;0
172;-10.254787;5.2379656;38694;1
173;-20.04887;-0.744984;33185;1
174;6.448176;2.713972;3453;0
175;11.682381;2.935892;8082;0
176;10.949634;-0.6819515;14254;0
177;17.503204;-1.3539851999999999;5902;0
178;-3.8870072;-0.4613084;39895;1
179;12.051066;5.002691;16859;0
180;-14.596623000000001;4.2310333;21872;1
181;-10.513005999999999;2.9178805;38738;1
182;13.784451500000001;-5.925879;19483;2
183;10.948622;-0.6843369;14289;0
184;-2.9683718999999997;-0.20892367;19929;1
185;11.027385;18.954952;18617;0
186;12.6736355;-9.066188;41553;2
187;14.593921;-12.676931;21424;2
188;14.582288;-12.67675;26668;2
189;11.621338;0.497533;20593;0
190;13.465912;1.4092233;20133;0
191;14.304898999999999;3.0394151000000003;21873;0
192;13.123676999999999;2.4078012;8474;0
193;14.465810999999999;2.9287953;39386;0
194;13.470404;1.8343395;17203;0
195;12.571676;2.5854504;41712;0
196;10.17331;0.6450057;5604;0
197;12.136969;0.84978235;8436;0
198;10.438018;0.31134906;2365;0
199;13.781908;-5.947147;19497;2
200;11.36318;4.138417700000001;27446;0
201;11.024391;18.956182000000002;18604;0
202;-2.9621482000000006;-0.20451228;39366;1
203;-14.700869;4.2842755;30784;1
204;12.747783;0.92283344;2024;0
205;10.535205;1.0263641;29485;0
206;-10.193291;5.200689;21863;1
207;11.910781;2.505317;8818;0
208;13.468103;1.8507942;11097;0
209;-5.206628;-0.09721329;39328;1
210;0.6498666999999999;1.7181612000000002;2100;0
211;12.216679;6.2688913;21118;0
212;13.341063;1.9501749;24155;0
213;14.48381;-13.274106;21391;2
214;13.693435999999998;3.6878762000000003;30819;0
215;-5.743858;8.956111;33194;1
216;17.510235;-1.3539541000000002;5905;0
217;10.886721000000001;3.6818619;3533;0
218;12.203365;0.91438735;6122;0
219;11.227545;3.4739976;6454;0
220;12.568714;0.08825247;12639;0
221;11.881926;3.8883934;39313;0
222;10.176178;15.52904;32435;0
223;12.190975;2.108018;30815;0
224;1.7811192999999998;-12.345828;21382;2
225;12.19519;0.9021252000000001;5901;0
226;-10.511301;2.9300737;38746;1
227;-10.96177;2.8482838;39162;1
228;-14.492953;4.2870946;38720;1
229;-19.360912;-0.65275574;38777;1
230;12.184475;6.315764;20089;0
231;13.277369;1.2351818;29043;0
232;13.653226;-8.631527;19520;2
233;12.490625;2.714336;24687;0
234;11.915167;2.500882;6337;0
235;11.742066000000001;-1.2466261;8213;0
236;11.357086;0.10278618;14740;0
237;-10.466047;1.811582;39688;1
238;-10.524308999999999;2.9246652;38745;1
239;-5.224071;-0.10829166;17246;1
240;11.370075;4.1386385;27429;0
241;13.776723;1.3718388000000001;21232;0
242;-8.890473;1.6461318;17244;1
243;12.185103999999999;6.315521700000001;20093;0
244;-19.592321;-0.68291223;38909;1
245;-10.510166;2.9321876000000002;39680;1
246;11.215671;3.4848328;26744;0
247;-19.86935;-0.69591075;39168;1
248;10.646117;0.0001600623;8248;0
249;13.48838;1.3802085;20948;0
250;14.482251999999999;-13.270663;21386;2
251;12.046851;5.0088215;16791;0
252;-20.054323;-0.7433755999999999;38778;1
253;-10.415714999999999;1.8446968000000001;39664;1
254;-10.61192;2.950119;38475;1
255;-14.426179999999999;4.259139;39008;1
256;2.2452774;-12.379675;5626;2
257;-19.637981;-0.6822282;39037;1
258;10.236608;14.4363;2346;0
259;10.1131;1.719356;27458;0
260;-14.174425;6.3841790000000005;39190;1
261;14.592667;-12.678306;5640;2
262;-14.625387;4.287818;38477;1
263;10.54502;1.0197109;27025;0
264;14.555951;1.4106172;1314;0
265;3.7118626000000003;-12.629684;17199;2
266;22.701946;-4.682023;27421;0
267;11.098813999999999;18.791216;41687;0
268;9.337252000000001;4.2409167000000005;2359;0
269;13.194231;-4.4135294;19543;0
270;13.360001;1.8322128;13618;0
271;10.384708;-0.098849416;7182;0
272;11.097489999999999;18.79111;41688;0
273;13.949335000000001;-4.7051167000000005;41691;0
274;-9.3427725;1.5592551000000001;17248;1
275;13.220785000000001;1.8511444;16900;0
276;-10.654214999999999;2.958777;39072;1
277;14.556814000000001;1.4030448999999998;8028;0
278;13.485585;1.8381523000000002;20381;0
279;10.995247;3.9063095999999997;29065;0
280;-8.867308;1.6501852;38392;1
281;1.7968193;-12.33938;21355;2
282;-20.032879;-0.7336606;38841;1
283;16.570316000000002;-1.3458928999999997;21881;0
284;13.638292000000002;3.6737983;30807;0
285;9.813459;0.62202084;5612;0
286;11.343105;3.3149413999999995;26681;0
287;-6.276903;-0.36338709999999996;19917;1
288;0.61241215;0.9569757999999999;2079;0
289;16.532732;-1.3191768;39471;0
290;3.660503;-12.633927;4576;2
291;13.993058999999999;6.9094114;8040;0
292;-14.696492999999998;4.2932763;33191;1
293;12.055781;5.013500700000001;13603;0
294;11.19391;1.2769771;26750;0
295;10.385286;-0.10160641;7183;0
296;10.651914999999999;0.0042542935999999995;8251;0
297;22.755957000000002;-4.7374529999999995;15864;0
298;-8.865917;1.6521108;38403;1
299;12.202021;0.9119613999999999;9511;0
300;6.2332945;-8.282195;20403;2
301;2.555078;-12.408796;21376;2
302;4.503744599999999;-12.841619;20390;2
303;11.628382;0.51011336;20585;0
304;12.483389;2.724889;24686;0
305;-14.49044;4.2902192999999995;39194;1
306;9.856475999999999;0.6193382;2562;0
307;-8.351534;3.8439152;21807;1
308;-19.426707999999998;-0.6602758000000001;39279;1
309;11.619661;0.6477005;6449;0
310;12.449872000000001;2.4108727;20191;0
311;13.465027;1.4151738999999999;20129;0
312;-10.301214;5.2768927;33212;1
313;-14.422;4.2471633;21848;1
314;13.364670000000002;1.8354326;20121;0
315;18.68259;-10.69792;11087;2
316;14.588358;-12.675472000000001;21425;2
317;13.991564000000002;6.9112597000000004;6441;0
318;12.18265;6.3100076;20092;0
319;12.669061;-9.064111;41029;2
320;10.428718;-0.24909356;4599;0
321;11.058289;18.965975;18616;0
322;10.312546000000001;0.46492156;2387;0
323;12.4718485;0.07353685;37431;0
324;16.631923999999998;-1.4014109;39475;0
325;-9.593517;1.9462353;39045;1
326;12.185791;2.0884914;30823;0
327;9.595475;1.6485821;20805;0
328;9.841788000000001;0.61057544;2385;0
329;10.899298;18.440744;18576;0
330;3.9925669999999998;11.315384;8142;0
331;11.329882000000001;3.3354053;26680;0
332;12.209351;6.2701797;20917;0
333;-5.802122;2.0476685000000003;17283;1
334;10.989687;3.9098296;27451;0
335;12.622702;0.104494765;1818;0
336;-10.228774000000001;5.1993885;38768;1
337;11.449686;3.4277005;20222;0
338;14.559289999999999;-13.349004;21389;2
339;-7.7139463;5.537810299999999;21801;1
340;12.4768715;0.07193766;5396;0
341;12.61325;0.09768224;1795;0
342;-19.827206;-0.7089745;38684;1
343;10.074373;17.569084;3685;0
344;11.88392;3.886221;21888;0
345;14.417704;-0.7533733;20961;0
346;-14.59976;4.231806;39009;1
347;11.883028;3.8888538;39801;0
348;18.680344;-10.689833;20533;2
349;11.195252;4.0040236;14293;0
350;10.646067;0.0013268262;8250;0
351;-10.248732;5.2266517;21838;1
352;10.4341755;0.3157394;2477;0
353;14.485220000000002;-13.267180999999999;21392;2
354;11.584659;4.906827;20631;0
355;10.95088;-0.6815422;15485;0
356;10.8157425;3.632075;7510;0
357;-5.7967005;2.046765;39171;1
358;14.126935000000001;3.1060622;21910;0
359;-3.8874923999999997;-0.46101016;39901;1
360;11.769133;3.3341993999999997;3152;0
361;10.303647;2.8562875;8516;0
362;6.0064106;1.2724832;20570;0
363;-14.601239999999999;4.2308072999999995;33203;1
364;13.134254;2.3908496;8471;0
365;11.613643;0.5024133;20748;0
366;13.459906;1.8460299;17189;0
367;11.002278;-0.44597068;24234;0
368;12.218;4.7083483;39800;0
369;-14.174013;6.373232;38790;1
370;10.243083;14.434453;3437;0
371;11.621356;0.63012815;6424;0
372;11.268226;4.0742965;38971;0
373;9.8122;0.631034;2390;0
374;-10.400014;5.419134;38689;1
375;12.447892999999999;2.4068031000000003;20205;0
376;13.995073000000001;6.903741;8046;0
377;13.275376999999999;1.2323536;8493;0
378;22.712652;-4.690139;27412;0
379;-10.657642999999998;2.963616;21886;1
380;10.111535;0.6718858;2364;0
381;6.225112;-8.269728;11089;2
382;-6.275257;-0.37694806;19913;1
383;-5.750986599999999;8.960075;38686;1
384;13.671875;-9.660917;27731;2
385;2.245393;-12.377963000000001;5617;2
386;11.766962;3.3148693999999996;3149;0
387;14.592918;-12.67586;5641;2
388;12.180067;6.3218510000000006;20081;0
389;13.607239000000002;3.6350982000000003;24225;0
390;3.5834812999999994;-12.634730000000001;11072;2
391;-5.8312073;2.0268919999999997;17250;1
392;3.9900393;11.314623;8215;0
393;10.375194;0.42708024;2405;0
394;10.916244;3.0755310000000002;26743;0
395;-19.611164000000002;-0.6842199999999999;38673;1
396;11.59112;4.953707700000001;12343;0
397;-19.414839999999998;-0.6611269000000001;39281;1
398;13.412878;1.8511436000000001;17187;0
399;0.9406947;1.1708785;2114;0
400;10.18407;0.6405584;2458;0
401;11.267323;4.066648000000001;38974;0
402;13.673473999999999;-9.665255;27718;2
403;10.183129;15.519167000000001;32450;0
404;12.195158000000001;0.90931684;13670;0
405;13.459921;1.4139122;20283;0
406;3.4814917999999997;-12.658139;16510;2
407;10.307139;2.8573117000000003;3684;0
408;11.185044;1.9459548999999998;20977;0
409;11.189711;1.2715733;26674;0
410;10.074896;17.561935000000002;8541;0
411;11.929661999999999;2.5050955000000004;5400;0
412;10.434233;-0.24776193;20557;0
413;13.680841000000001;-9.659899000000001;38957;2
414;10.897974000000001;18.445671;18570;0
415;10.240211500000001;14.434741;2348;0
416;1.0380293;1.4293703000000002;2274;0
417;11.741126;-1.2440042;8438;0
418;-9.601417;1.9449705000000002;39702;1
419;13.220312;1.8519279999999998;16887;0
420;1.7745202000000002;-12.347875;21360;2
421;1.853064;-12.332028;21364;2
422;-10.180903;5.227149;38723;1
423;12.565856;2.6007385;41696;0
424;10.992053;3.9012294;6433;0
425;4.580628400000001;-12.818541;20367;2
426;12.788011000000001;2.3837824;11079;0
427;11.277073;3.4090054;27106;0
428;11.761967;3.3118272000000006;27155;0
429;4.582799;-12.8200865;20254;2
430;11.619800999999999;0.61189806;27159;0
431;11.219465;3.4837754000000003;6453;0
432;11.965278;2.4599385;26785;0
433;10.451535;-0.206948;39447;0
434;12.450585;2.4051754;20268;0
435;12.151978999999999;0.84578514;6107;0
436;12.736113000000001;0.91256285;2009;0
437;12.172646499999999;2.1225152;8030;0
438;11.595221;0.69350135;31301;0
439;9.33568;1.6277498;20777;0
440;12.294379;4.731644;39385;0
441;9.342116;1.6060101;20782;0
442;12.184816;6.309101999999999;21072;0
443;10.9864435;3.909368;29069;0
444;3.9355569999999997;-12.652672;20238;2
445;11.634058999999999;0.60009253;26764;0
446;12.829435;-8.289914;19533;2
447;3.5823263999999995;-12.639330000000001;11073;2
448;2.3800573;-12.390028;21422;2
449;9.334412;1.5656139;20779;0
450;9.174717999999999;0.2504645;39237;0
451;17.509083;-1.3473003000000001;29102;0
452;-10.441332000000001;1.8393741999999997;21850;1
453;13.191801000000002;-4.426812;19536;0
454;13.4153805;4.073519;10909;0
455;-5.2164717000000005;-0.09114269;21928;1
456;11.210077;3.4844265;27087;0
457;6.441977;2.7125955000000004;2054;0
458;13.392507;1.8377289;4584;0
459;11.690756;0.5549309;20758;0
460;11.365404;4.055114;21156;0
461;-20.04492;-0.743223;21468;1
462;-5.8732866999999995;1.9992514;14279;1
463;12.0476265;5.0158424;21113;0
464;13.991513000000001;6.906307000000001;8043;0
465;11.654805999999999;0.5322123000000001;26751;0
466;22.834324;-4.7986474;38894;0
467;9.825660000000001;17.308525;8500;0
468;-14.176279000000001;6.369063;21857;1
469;22.781506;-4.759628299999999;40782;0
470;13.776860999999998;-5.930228;19491;2
471;10.148425;0.65398496;2438;0
472;10.071854;17.561646;8544;0
473;13.648422;-8.6298685;19523;2
474;5.998521;1.2750683;4612;0
475;11.281277000000001;3.4017544;27089;0
476;13.781069;1.3758478;10913;0
477;14.55485;1.4074465;6427;0
478;9.330313;4.236549;2361;0
479;13.365176000000002;-5.0523367;1997;2
480;9.334665;1.5722201;20785;0
481;11.188139;1.273221;26682;0
482;12.277731;4.043622;6289;0
483;-5.2241926;-0.0966779;39341;1
484;-5.2197447;-0.09490528;39326;1
485;10.43965;-0.2140427;11152;0
486;-14.459493;4.267907;33189;1
487;10.539603999999999;1.0322691;27083;0
488;11.768988;3.3053812999999996;6455;0
489;10.12674;0.67031276;2491;0
490;12.445273;2.3973165;20260;0
491;0.94433606;1.1686437;2267;0
492;9.974986;12.811857;19514;0
493;12.203983000000001;0.9173902;6141;0
494;0.6048246;0.94075996;2083;0
495;-10.369879;1.8798602;38832;1
496;11.620462;0.54586565;20755;0
497;-14.4899645;4.2822948;21897;1
498;0.6124326999999999;0.9464855;2282;0
499;16.058714000000002;4.460797299999999;20506;0
500;13.199263;-4.4183129999999995;19564;0
501;5.996385;1.2730553;20567;0
502;6.0031323;1.274742;20563;0
503;12.217410000000001;0.93073845;21264;0
504;-6.276271299999999;-0.37423822;38445;1
505;11.675341;0.5425484;24159;0
506;10.993762;3.8979687999999997;8090;0
507;-10.472705;1.8135598999999998;38652;1
508;-10.174732;5.219175;33198;1
509;0.5907443;0.9398917;2273;0
510;-10.447586;1.8381763999999998;38435;1
511;12.472808;2.7135662999999997;41006;0
512;-14.421802;4.2533092;38899;1
513;9.847471;0.5412437;5608;0
514;3.9914665;11.313381;8216;0
515;11.02593;3.7995574;11114;0
516;10.361232000000001;0.43245584;2413;0
517;10.426347;-0.25119716;20554;0
518;10.391166;-0.09654059;4567;0
519;13.692517;3.6816869;30824;0
520;11.097883;18.790815;41684;0
521;13.789113;1.37729;21238;0
522;-14.632795000000002;4.2846;39040;1
523;-20.065922;-0.73623455;21467;1
524;11.192342;1.9483398;17161;0
525;11.362314;4.140589;16664;0
526;11.623692;0.51359093;20750;0
527;3.9399161;-12.64386;4581;2
528;-10.320043;5.302969999999999;38885;1
529;11.000886;-0.4456082;27464;0
530;10.891682000000001;18.440296;41678;0
531;11.48958;3.4127681000000005;29061;0
532;12.487102;2.7229688;40828;0
533;-6.2780495;-0.40024433;19904;1
534;-5.750905;8.962511;38798;1
535;1.9598837;-12.343332;6411;2
536;-14.678054999999999;4.2899384000000005;38699;1
537;-19.841133;-0.7110448;39050;1
538;-10.268676;5.242166;21816;1
539;-19.844296;-0.71730375;39207;1
540;11.256086999999999;4.0595784;17458;0
541;10.98895;3.9067730000000003;6009;0
542;-14.621521;4.2852583;24743;1
543;17.508470000000003;-1.3532566000000001;11026;0
544;-4.920244;3.4068362999999997;21815;1
545;11.349248;0.11351802;14295;0
546;13.784092999999999;1.3634713;21351;0
547;-5.870471;1.9990888999999998;14324;1
548;-5.3010025;-0.116596386;39334;1
549;13.226448000000001;-4.4247174000000005;24808;0
550;12.214153;6.2752542;27072;0
551;1.9203259999999998;-12.327636;21359;2
552;10.376186;0.4164807;2432;0
553;2.1241917999999997;-12.368383;21373;2
554;10.113892;0.6777155;5603;0
555;11.643831;2.8786016;8069;0
556;13.626772;3.6736636;40453;0
557;9.077762;-2.0616421999999996;8055;0
558;13.391314000000001;1.8506610000000001;21085;0
559;11.650167;0.5610048000000001;4827;0
560;13.459837;1.4092495;20134;0
561;10.455207000000001;0.28390056;2571;0
562;13.280895999999998;1.2651146999999998;10880;0
563;-14.489351999999998;4.2798047;38733;1
564;11.343672;0.13496096;15490;0
565;14.463272;2.9212717999999995;39307;0
566;-5.827041;2.0243185;16655;1
567;-9.220542;2.77317;39201;1
568;11.718204;2.980934;8064;0
569;9.184839;1.5823989;11094;0
570;18.667912;-10.682109;4609;2
571;12.611239;0.098964974;1775;0
572;13.417043;4.080159;6383;0
573;11.88114;3.8870815999999997;39319;0
574;18.686964;-10.702675;11086;2
575;14.151726000000002;3.0963237;39423;0
576;5.9973407;1.2756169;20564;0
577;11.350850999999999;3.3141766;6458;0
578;13.184198;-4.4166317;19541;0
579;9.159821;1.5724223;4604;0
580;-8.865809;1.6580197;21803;1
581;11.191721000000001;1.9474909;21121;0
582;11.7707;3.3104617999999997;13585;0
583;12.784872;2.3844504;4593;0
584;-5.3033714000000005;-0.121619485;21919;1
585;13.342784;1.9531512999999998;24156;0
586;11.264387;4.061422;38966;0
587;18.678219;-10.692817999999999;20539;2
588;-5.2232676;-0.10510258;39431;1
589;9.975852;12.812675;19516;0
590;4.599808;-12.819832;20255;2
591;4.007396;-12.640369999999999;20240;2
592;11.956486;2.4665573;26778;0
593;12.455486;2.4073474;20200;0
594;10.431057000000001;-0.24177952;20555;0
595;4.6024866;-12.819773;3109;2
596;12.010999;5.0042295;16879;0
597;11.2386875;4.0406733;30025;0
598;10.444181;-0.21574207;20551;0
599;-14.688293;4.2933803;39049;1
600;11.035948;3.8038947999999997;4948;0
601;22.84317;-4.800433;24226;0
602;-10.335859;5.313383;21810;1
603;11.403948;3.42339;20259;0
604;13.7768345;1.3710917999999999;3122;0
605;9.331522;4.235526999999999;2362;0
606;18.563282;-10.59167;37239;2
607;14.551495999999998;-13.328527;21412;2
608;-10.970917;2.8421333;39276;1
609;10.307038;2.853923;8502;0
610;10.227708999999999;14.422498999999998;2357;0
611;9.312957;1.5666661;20764;0
612;13.413573999999999;4.071378;21223;0
613;10.434244;0.3342541;2433;0
614;9.803021000000001;0.63433784;2465;0
615;13.783816;-5.9256972999999995;19481;2
616;11.577048;4.913148400000001;20530;0
617;13.413338000000001;4.072113;5586;0
618;-14.689081;4.284332;39273;1
619;-10.653446;2.9568846;21825;1
620;13.410070000000001;1.847176;17197;0
621;2.2552779999999997;-12.378645;11027;2
622;11.66585;2.9102419999999998;6436;0
623;4.621983999999999;-12.823644;3100;2
624;11.364237;4.1416755;27426;0
625;4.6473403;-12.831223;20374;2
626;3.5856032;-12.637025999999999;17184;2
627;14.479431;-13.2612095;6420;2
628;16.063862;4.4363813;12300;0
629;9.32996;1.6283457000000001;4598;0
630;-10.275503;5.2660255;38444;1
631;17.499706;-1.3551038999999998;7613;0
632;13.671982;-9.663781;27732;2
633;-10.516073;2.9275377000000002;38653;1
634;-5.209487;-0.097148195;21874;1
635;-10.971336;2.8442209;39972;1
636;11.744249;-1.2560436000000001;8450;0
637;11.584738;4.927596599999999;20635;0
638;-10.966356;2.8514283;39043;1
639;11.399102000000001;4.0257629999999995;3144;0
640;0.9781744000000001;1.2098768;2280;0
641;-3.8160381;-0.5688033;21867;1
642;12.671097;-9.059952000000001;41561;2
643;1.8213053;-12.335180000000001;5622;2
644;-5.2141967000000005;-0.09159819;39329;1
645;11.028842;3.7980251000000003;4943;0
646;11.404333;3.416907;20231;0
647;18.578672;-10.586926;20525;2
648;12.833919;-8.281655;19509;2
649;-10.380945;5.409935;39015;1
650;12.145325;0.85755223;8257;0
651;-2.9666607000000003;-0.20607240000000002;19928;1
652;11.32933;0.13891158;14303;0
653;9.834921000000001;0.6274177;2567;0
654;13.78345;1.3720181;21241;0
655;11.0576935;18.953433999999998;18618;0
656;-10.228986;5.204816;21832;1
657;4.5054164000000005;-12.836832000000001;20391;2
658;13.230554999999999;-4.414576;41010;0
659;11.358217;0.096501805;14298;0
660;10.990865;3.9165794999999997;29062;0
661;14.462242000000002;2.9203987000000002;21912;0
662;13.663567;3.6680336000000002;40456;0
663;-10.321589999999999;1.9016831000000003;38436;1
664;10.901365;18.444935;18573;0
665;11.017653999999999;18.959787;18605;0
666;13.367778;1.9715369999999999;10040;0
667;22.763819;-4.7433309999999995;27417;0
668;-10.460919;1.8236816000000002;39018;1
669;11.886431;3.8873875;39787;0
670;-14.687017;4.2755995;38682;1
671;-9.209675;2.7778194;38755;1
672;10.650689;0.0045553567;8249;0
673;9.336827;1.5660597;20784;0
674;11.1951275;1.2701025;26673;0
675;-10.3173065;5.305114;39081;1
676;12.202002;6.293086;20918;0
677;-10.395964;5.427755;39014;1
678;12.180404;6.318772;20913;0
679;4.6560793;-12.827986;30050;2
680;11.353436;0.0982952;7658;0
681;3.4857445;-12.658936500000001;16506;2
682;11.490607;3.4136790999999995;8209;0
683;-5.750247;8.967239999999999;33195;1
684;-19.77404;-0.7016236;21849;1
685;-7.7127;5.5395335999999995;20017;1
686;14.150106;3.0930645;19925;0
687;12.755125;0.9191934000000002;2020;0
688;-19.363384;-0.6521326999999999;33188;1
689;-9.298567;1.602075;38747;1
690;13.136075;2.3880958999999997;8490;0
691;10.582756;4.4192038;27449;0
692;10.992341999999999;3.9051254;29071;0
693;11.027637;1.6275008999999998;13629;0
694;10.988692;3.9086418;6437;0
695;11.284563;3.4004879999999997;6445;0
696;10.166959;0.65050906;2428;0
697;13.364498999999999;-5.054368;2006;2
698;-10.455717;1.8231798;19907;1
699;-9.59646;1.9477001;19923;1
700;-2.9651852;-0.20348945;39792;1
701;11.363964999999999;4.139516;27445;0
702;6.452507;2.7153544;2059;0
703;12.779217;2.380411;20771;0
